CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
10/19/2017,23:00,BROOKLYN,11216,40.678722,-73.952995,"(40.678722, -73.952995)",BEDFORD AVENUE                  ,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3774511,Sedan,Sedan,,,
10/18/2017,14:40,BROOKLYN,11216,40.67351,-73.95205,"(40.67351, -73.95205)",,,770       PARK PLACE                    ,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3773285,Pick-up Truck,Beverage Truck,,,
10/18/2017,16:40,BROOKLYN,11216,40.67672,-73.94708,"(40.67672, -73.94708)",NEW YORK AVENUE                 ,DEAN STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3774533,Bus,Sedan,Sedan,,
10/27/2017,14:00,BROOKLYN,11216,40.680565,-73.95235,"(40.680565, -73.95235)",,,1235      FULTON STREET                 ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3780521,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
10/20/2017,12:13,BROOKLYN,11216,40.678963,-73.94965,"(40.678963, -73.94965)",HERKIMER PLACE                  ,NOSTRAND AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3774119,Sedan,,,,
10/18/2017,23:50,BROOKLYN,11216,40.678238,-73.94415,"(40.678238, -73.94415)",BROOKLYN AVENUE                 ,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Passenger Distraction,Driver Inattention/Distraction,,,,3772021,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/06/2017,7:00,BROOKLYN,11216,40.680363,-73.9489,"(40.680363, -73.9489)",,,1307      FULTON STREET                 ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3784193,Sedan,Sedan,,,
10/21/2017,6:35,BROOKLYN,11216,40.679276,-73.953094,"(40.679276, -73.953094)",,,1285      BEDFORD AVENUE                ,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3774126,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/20/2017,8:00,BROOKLYN,11216,40.671787,-73.95311,"(40.671787, -73.95311)",ROGERS AVENUE                   ,SAINT JOHNS PLACE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3774536,Sedan,Sedan,,,
10/28/2017,14:53,BROOKLYN,11216,40.6808,-73.94769,"(40.6808, -73.94769)",,,16        VERONA PLACE                  ,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3779388,Station Wagon/Sport Utility Vehicle,,,,
10/21/2017,4:15,BROOKLYN,11216,40.688538,-73.950035,"(40.688538, -73.950035)",,,517       GREENE AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3774125,Station Wagon/Sport Utility Vehicle,ambul,Sedan,,
11/07/2017,9:30,BROOKLYN,11216,40.686577,-73.947464,"(40.686577, -73.947464)",MARCY AVENUE                    ,GATES AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3785437,Sedan,,,,
11/01/2017,7:06,BROOKLYN,11216,40.6775,-73.94701,"(40.6775, -73.94701)",PACIFIC STREET                  ,NEW YORK AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3785012,Station Wagon/Sport Utility Vehicle,,,,
10/17/2017,6:00,BROOKLYN,11216,40.679867,-73.94959,"(40.679867, -73.94959)",,,550       NOSTRAND AVENUE               ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3771143,Sedan,Box Truck,,,
10/28/2017,16:45,BROOKLYN,11216,40.68813,-73.95358,"(40.68813, -73.95358)",,,427       GREENE AVENUE                 ,1,0,0,0,0,0,1,0,Other Vehicular,,,,,3782634,Sedan,,,,
11/07/2017,16:30,BROOKLYN,11216,40.678543,-73.949684,"(40.678543, -73.949684)",ATLANTIC AVENUE                 ,NOSTRAND AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3786842,Sedan,,,,
10/27/2017,20:40,BROOKLYN,11216,40.6872,-73.94758,"(40.6872, -73.94758)",,,775       MARCY AVENUE                  ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3780522,Station Wagon/Sport Utility Vehicle,Ambulance,,,
10/29/2017,14:25,BROOKLYN,11216,40.684,-73.95031,"(40.684, -73.95031)",PUTNAM AVENUE                   ,NOSTRAND AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3779414,Station Wagon/Sport Utility Vehicle,,,,
10/17/2017,0:00,BROOKLYN,11216,40.68107,-73.94972,"(40.68107, -73.94972)",NOSTRAND AVENUE                 ,MACON STREET,,0,0,0,0,0,0,0,0,Outside Car Distraction,Driver Inattention/Distraction,,,,3773136,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/19/2017,13:38,BROOKLYN,11216,40.671787,-73.95311,"(40.671787, -73.95311)",ROGERS AVENUE                   ,SAINT JOHNS PLACE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3777241,Sedan,Sedan,Sedan,,
11/07/2017,20:00,BROOKLYN,11216,40.669857,-73.95051,"(40.669857, -73.95051)",NOSTRAND AVENUE                 ,EASTERN PARKWAY,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3791521,Sedan,Sedan,,,
10/26/2017,16:05,BROOKLYN,11216,40.670124,-73.95528,"(40.670124, -73.95528)",BEDFORD AVENUE                  ,EASTERN PARKWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3778079,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/19/2017,23:00,BROOKLYN,11216,40.678314,-73.95292,"(40.678314, -73.95292)",,,1322      BEDFORD AVENUE                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3782487,Sedan,Bus,,,
11/02/2017,18:00,BROOKLYN,11216,40.68327,-73.95016,"(40.68327, -73.95016)",NOSTRAND AVENUE                 ,JEFFERSON AVENUE,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,3782405,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
10/21/2017,17:10,BROOKLYN,11216,40.68096,-73.95485,"(40.68096, -73.95485)",,,1171      FULTON STREET                 ,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3774131,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/01/2017,9:30,BROOKLYN,11216,40.68567,-73.95542,"(40.68567, -73.95542)",,,299       GATES AVENUE                  ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3782289,Station Wagon/Sport Utility Vehicle,,,,
11/03/2017,10:30,BROOKLYN,11216,40.67446,-73.95286,"(40.67446, -73.95286)",ROGERS AVENUE                   ,PROSPECT PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3784624,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/01/2017,10:50,BROOKLYN,11216,40.68866,-73.94884,"(40.68866, -73.94884)",,,550       GREENE AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3791189,Station Wagon/Sport Utility Vehicle,Sedan,,,
10/19/2017,20:00,BROOKLYN,11216,40.6797,-73.95092,"(40.6797, -73.95092)",,,78        HERKIMER STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3773330,Sedan,,,,
11/02/2017,6:55,BROOKLYN,11216,40.678722,-73.952995,"(40.678722, -73.952995)",ATLANTIC AVENUE                 ,BEDFORD AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4025196,Tractor Truck Diesel,Sedan,,,
10/19/2017,21:30,BROOKLYN,11216,40.676243,-73.95269,"(40.676243, -73.95269)",ROGERS AVENUE                   ,BERGEN STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3774524,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
10/28/2017,23:30,BROOKLYN,11216,40.68693,-73.95089,"(40.68693, -73.95089)",QUINCY STREET                   ,NOSTRAND AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Passing Too Closely,,,,3779417,Sedan,Sedan,,,
11/05/2017,18:05,BROOKLYN,11216,40.67953,-73.949615,"(40.67953, -73.949615)",,,556       NOSTRAND AVENUE               ,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3783844,Station Wagon/Sport Utility Vehicle,,,,
10/27/2017,8:15,BROOKLYN,11216,40.68086,-73.94054,"(40.68086, -73.94054)",,,638       THROOP AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3777749,Sedan,,,,
11/02/2017,16:45,BROOKLYN,11216,40.674377,-73.951164,"(40.674377, -73.951164)",,,767       PROSPECT PLACE                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3794598,Sedan,Sedan,,,
10/20/2017,22:15,BROOKLYN,11216,40.6745,-73.9537,"(40.6745, -73.9537)",BEDFORD AVENUE                  ,PROSPECT PLACE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3777219,Sedan,Sedan,,,
10/27/2017,13:40,BROOKLYN,11216,40.679794,-73.93873,"(40.679794, -73.93873)",,,1558      FULTON STREET                 ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3779850,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/04/2017,20:20,BROOKLYN,11216,40.67657,-73.94431,"(40.67657, -73.94431)",DEAN STREET                     ,BROOKLYN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3787679,Sedan,,,,
11/05/2017,17:30,BROOKLYN,11216,40.678722,-73.952995,"(40.678722, -73.952995)",BEDFORD AVENUE                  ,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3792183,Sedan,,,,
10/16/2017,19:15,BROOKLYN,11216,40.678722,-73.952995,"(40.678722, -73.952995)",BEDFORD AVENUE                  ,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3771384,Sedan,Sedan,,,
11/08/2017,14:30,BROOKLYN,11216,40.670006,-73.95328,"(40.670006, -73.95328)",EASTERN PARKWAY                 ,ROGERS AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3794617,Sedan,,,,
11/02/2017,23:12,BROOKLYN,11216,40.68049,-73.93757,"(40.68049, -73.93757)",,,476       MARCUS GARVEY BOULEVARD       ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3797218,Sedan,Sedan,,,
11/06/2017,16:35,BROOKLYN,11216,40.68045,-73.95082,"(40.68045, -73.95082)",,,1238      FULTON STREET                 ,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3784770,Sedan,Sedan,,,
10/21/2017,18:18,BROOKLYN,11216,40.680183,-73.94594,"(40.680183, -73.94594)",,,1360      FULTON STREET                 ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Passing or Lane Usage Improper,,,,3777690,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/01/2017,8:50,BROOKLYN,11216,40.67357,-73.95294,"(40.67357, -73.95294)",ROGERS AVENUE                   ,PARK PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3785170,Sedan,Sedan,,,
10/26/2017,15:00,BROOKLYN,11216,40.68024,-73.946754,"(40.68024, -73.946754)",FULTON STREET                   ,NEW YORK AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3777739,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/02/2017,18:13,BROOKLYN,11216,40.683014,-73.94096,"(40.683014, -73.94096)",,,588       THROOP AVENUE                 ,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,3782409,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/02/2017,9:00,BROOKLYN,11216,40.68846,-73.95714,"(40.68846, -73.95714)",FRANKLIN AVENUE                 ,CLIFTON PLACE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3782368,Van,Tractor Truck Diesel,,,
10/07/2017,23:43,BROOKLYN,11216,40.680088,-73.94398,"(40.680088, -73.94398)",FULTON STREET                   ,BROOKLYN AVENUE,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,3765090,Sedan,Bike,,,
09/24/2017,2:20,BROOKLYN,11216,40.68783,-73.95619,"(40.68783, -73.95619)",,,369       GREENE AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3756560,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,
10/05/2017,13:00,BROOKLYN,11216,40.680607,-73.94338,"(40.680607, -73.94338)",,,482       TOMPKINS AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3764414,Station Wagon/Sport Utility Vehicle,Sedan,,,
10/06/2017,23:50,BROOKLYN,11216,40.671577,-73.94941,"(40.671577, -73.94941)",,,866       SAINT JOHNS PLACE             ,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3764766,Station Wagon/Sport Utility Vehicle,,,,
09/24/2017,12:50,BROOKLYN,11216,40.678722,-73.952995,"(40.678722, -73.952995)",BEDFORD AVENUE                  ,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3757398,Sedan,Sedan,,,
10/03/2017,19:30,BROOKLYN,11216,40.676186,-73.95146,"(40.676186, -73.95146)",,,1051      BERGEN STREET                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3767041,Sedan,Sedan,,,
10/08/2017,11:05,BROOKLYN,11216,40.681953,-73.94864,"(40.681953, -73.94864)",,,119       HALSEY STREET                 ,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3765498,Station Wagon/Sport Utility Vehicle,Sedan,,,
09/29/2017,10:05,BROOKLYN,11216,40.67342,-73.95017,"(40.67342, -73.95017)",NOSTRAND AVENUE                 ,PARK PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3762377,Sedan,Sedan,,,
09/24/2017,12:20,BROOKLYN,11216,40.680183,-73.94594,"(40.680183, -73.94594)",,,1360      FULTON STREET                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3756603,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/07/2017,11:30,BROOKLYN,11216,40.670254,-73.95522,"(40.670254, -73.95522)",,,1535      BEDFORD AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3771538,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
10/08/2017,11:43,BROOKLYN,11216,40.683582,-73.953964,"(40.683582, -73.953964)",BEDFORD AVENUE                  ,PUTNAM AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,,,,3765093,Taxi,Sedan,,,
10/02/2017,15:21,BROOKLYN,11216,40.6862,-73.950745,"(40.6862, -73.950745)",NOSTRAND AVENUE                 ,GATES AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3764409,Bus,,,,
10/10/2017,19:52,BROOKLYN,11216,40.685726,-73.95492,"(40.685726, -73.95492)",,,315       GATES AVENUE                  ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3768485,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
10/01/2017,0:13,BROOKLYN,11216,40.68039,-73.94956,"(40.68039, -73.94956)",NOSTRAND AVENUE                 ,FULTON STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3761546,Station Wagon/Sport Utility Vehicle,Sedan,,,
10/07/2017,19:50,BROOKLYN,11216,40.67363,-73.95401,"(40.67363, -73.95401)",BEDFORD AVENUE                  ,PARK PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3769161,Sedan,Sedan,,,
10/07/2017,18:00,BROOKLYN,11216,40.687523,-73.95223,"(40.687523, -73.95223)",,,244       LEXINGTON AVENUE              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3765089,Sedan,Sedan,,,
10/07/2017,17:30,BROOKLYN,11216,40.67164,-73.95034,"(40.67164, -73.95034)",SAINT JOHNS PLACE               ,NOSTRAND AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3767052,Sedan,Sedan,,,
09/25/2017,18:50,BROOKLYN,11216,40.67416,-73.94732,"(40.67416, -73.94732)",PROSPECT PLACE                  ,NEW YORK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3757858,Sedan,Sedan,,,
10/12/2017,10:30,BROOKLYN,11216,40.687134,-73.95468,"(40.687134, -73.95468)",,,1098      BEDFORD AVENUE                ,1,0,0,0,1,0,0,0,Pavement Slippery,Unspecified,,,,3773193,Bike,Sedan,,,
10/15/2017,13:20,BROOKLYN,11216,40.69046,-73.946335,"(40.69046, -73.946335)",,,686       LAFAYETTE AVENUE              ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3770028,Sedan,Sedan,,,
09/25/2017,16:30,BROOKLYN,11216,40.670006,-73.95328,"(40.670006, -73.95328)",ROGERS AVENUE                   ,EASTERN PARKWAY,,0,0,0,0,0,0,0,0,Passing Too Closely,Passing Too Closely,,,,3759341,Sedan,Sedan,,,
09/27/2017,16:30,BROOKLYN,11216,40.6796,-73.9488,"(40.6796, -73.9488)",,,129       HERKIMER STREET               ,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,3758901,Sedan,Sedan,Sedan,,
09/21/2017,0:10,BROOKLYN,11216,40.68039,-73.94956,"(40.68039, -73.94956)",NOSTRAND AVENUE                 ,FULTON STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3754416,Sedan,Sedan,,,
09/23/2017,16:30,BROOKLYN,11216,40.680088,-73.94398,"(40.680088, -73.94398)",FULTON STREET                   ,BROOKLYN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3758974,Sedan,AMBUL,,,
09/28/2017,22:20,BROOKLYN,11216,40.69046,-73.946335,"(40.69046, -73.946335)",,,686       LAFAYETTE AVENUE              ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3759898,Sedan,,,,
09/23/2017,6:15,BROOKLYN,11216,40.685925,-73.94656,"(40.685925, -73.94656)",,,304       MONROE STREET                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3756534,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,
10/09/2017,4:20,BROOKLYN,11216,40.688374,-73.9549,"(40.688374, -73.9549)",,,1039      BEDFORD AVENUE                ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3765910,Taxi,Taxi,,,
10/03/2017,7:00,BROOKLYN,11216,40.678314,-73.95292,"(40.678314, -73.95292)",,,1322      BEDFORD AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3764572,Taxi,Sedan,,,
10/07/2017,22:25,BROOKLYN,11216,40.68899,-73.94503,"(40.68899, -73.94503)",,,263       TOMPKINS AVENUE               ,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3764709,Station Wagon/Sport Utility Vehicle,Sedan,,,
10/03/2017,16:29,BROOKLYN,11216,40.680183,-73.94594,"(40.680183, -73.94594)",,,1360      FULTON STREET                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3762682,Sedan,Bus,,,
09/21/2017,11:50,BROOKLYN,11216,40.670124,-73.95528,"(40.670124, -73.95528)",EASTERN PARKWAY                 ,BEDFORD AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unsafe Lane Changing,,,,3755378,Sedan,Sedan,,,
10/13/2017,7:30,BROOKLYN,11216,40.677025,-73.95268,"(40.677025, -73.95268)",BEDFORD AVENUE                  ,DEAN STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3769167,Sedan,Sedan,,,
09/24/2017,22:54,BROOKLYN,11216,40.683018,-73.939224,"(40.683018, -73.939224)",,,374       HALSEY STREET                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3756625,Sedan,Sedan,,,
10/11/2017,15:30,BROOKLYN,11216,40.675385,-73.95337,"(40.675385, -73.95337)",SAINT MARKS AVENUE              ,BEDFORD AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3767359,Sedan,Sedan,,,
09/25/2017,19:00,BROOKLYN,11216,40.68122,-73.951256,"(40.68122, -73.951256)",,,16        ARLINGTON PLACE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3757620,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
09/27/2017,15:40,BROOKLYN,11216,40.682743,-73.941765,"(40.682743, -73.941765)",,,285       HALSEY STREET                 ,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3758885,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
10/11/2017,19:15,BROOKLYN,11216,40.679825,-73.93902,"(40.679825, -73.93902)",,,1559      FULTON STREET                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3768528,Sedan,Sedan,,,
09/25/2017,10:15,BROOKLYN,11216,40.677025,-73.95268,"(40.677025, -73.95268)",DEAN STREET                     ,ROGERS AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3757400,Station Wagon/Sport Utility Vehicle,Sedan,,,
10/12/2017,14:30,BROOKLYN,11216,40.680397,-73.94986,"(40.680397, -73.94986)",,,1276      FULTON STREET                 ,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,,,,3768536,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/07/2017,15:30,BROOKLYN,11216,40.678543,-73.949684,"(40.678543, -73.949684)",ATLANTIC AVENUE                 ,NOSTRAND AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3767743,Station Wagon/Sport Utility Vehicle,Sedan,,,
10/05/2017,15:40,BROOKLYN,11216,40.678226,-73.94387,"(40.678226, -73.94387)",,,1389      ATLANTIC AVENUE               ,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3764416,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/01/2017,17:35,BROOKLYN,11216,40.680717,-73.9463,"(40.680717, -73.9463)",MARCY AVENUE                    ,MACDONOUGH STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,4024914,Sedan,Sedan,,,
10/14/2017,14:00,BROOKLYN,11216,40.672527,-73.95026,"(40.672527, -73.95026)",NOSTRAND AVENUE                 ,STERLING PLACE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3769332,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
10/12/2017,20:25,BROOKLYN,11216,40.686672,-73.946724,"(40.686672, -73.946724)",,,499       GATES AVENUE                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3768537,Sedan,Station Wagon/Sport Utility Vehicle,,,
09/20/2017,11:13,BROOKLYN,11216,40.676243,-73.95269,"(40.676243, -73.95269)",BERGEN STREET                   ,ROGERS AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,,,,3754912,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
09/29/2017,9:55,BROOKLYN,11216,40.677845,-73.95282,"(40.677845, -73.95282)",BEDFORD AVENUE                  ,PACIFIC STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3759999,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
10/04/2017,20:40,BROOKLYN,11216,40.678722,-73.952995,"(40.678722, -73.952995)",BEDFORD AVENUE                  ,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3764565,Motorcycle,,,,
10/12/2017,8:55,BROOKLYN,11216,40.678585,-73.95027,"(40.678585, -73.95027)",,,1229      ATLANTIC AVENUE               ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3768530,Station Wagon/Sport Utility Vehicle,Sedan,,,
09/28/2017,10:40,BROOKLYN,11216,40.684647,-73.952415,"(40.684647, -73.952415)",,,167       MADISON STREET                ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3762638,Sedan,Pick-up Truck,,,
10/08/2017,22:40,BROOKLYN,11216,40.670124,-73.95528,"(40.670124, -73.95528)",BEDFORD AVENUE                  ,EASTERN PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3767732,Sedan,Sedan,,,
10/08/2017,19:15,BROOKLYN,11216,40.68951,-73.948044,"(40.68951, -73.948044)",MARCY AVENUE                    ,CLIFTON PLACE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3765511,Motorcycle,Sedan,,,
09/23/2017,0:44,BROOKLYN,11216,40.682835,-73.94092,"(40.682835, -73.94092)",THROOP AVENUE                   ,HALSEY STREET,,2,0,0,0,0,0,2,0,Unspecified,,,,,3756533,Bus,,,,
10/03/2017,20:20,BROOKLYN,11216,40.677025,-73.95268,"(40.677025, -73.95268)",ROGERS AVENUE                   ,DEAN STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3763473,Sedan,Sedan,,,
10/11/2017,21:30,BROOKLYN,11216,40.669704,-73.94774,"(40.669704, -73.94774)",EASTERN PARKWAY                 ,NEW YORK AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3768198,Sedan,Sedan,,,
09/24/2017,5:24,BROOKLYN,11216,40.68578,-73.9544,"(40.68578, -73.9544)",BEDFORD AVENUE                  ,GATES AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3756589,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
10/14/2017,14:40,BROOKLYN,11216,40.68061,-73.9529,"(40.68061, -73.9529)",,,1213      FULTON STREET                 ,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3770026,Station Wagon/Sport Utility Vehicle,Sedan,,,
10/07/2017,15:00,BROOKLYN,11216,40.675205,-73.950005,"(40.675205, -73.950005)",NOSTRAND AVENUE                 ,SAINT MARKS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3767051,Sedan,Sedan,,,
